0,02 16
0,04 17
0,06 18
0,08 303
0,10 172
0,12 169
0,14 51
0,16 291
0,18 432
0,20 178
0,22 309
0,24 542
0,26 178
0,28 144
0,30 321
0,32 142
0,34 100
0,36 290
0,38 295
0,40 286
0,42 77
0,44 302
0,46 85
0,50 119
0,52 192
0,54 542
0,56 165
0,58 138
0,60 774
0,62 112
0,64 594
0,66 139
0,68 347
0,70 21
0,72 18
0,74 30
0,76 127
0,78 17
0,80 77
0,82 17
0,84 17
0,86 17
0,88 17
0,90 16
0,92 16
0,94 16
0,96 16
0,98 16
1,00 16
